,bathrooms,floors,waterfront,view,condition,grade,yr_built,lat,long,log_price,is_renovated,log_bedrooms,log_sqft_living,log_sqft_lot,log_sqft_above,log_sqft_basement,log_sqft_living15,log_sqft_lot15
20753,2.5,2.0,0,0,3,9,2007,47.5416,-121.994,13.560619598657231,0,1.6094379124341005,7.855932199718614,8.663542087751374,7.855932199718614,0.0,7.855932199718614,8.39185670010494
10339,2.5,1.0,0,0,4,7,1977,47.6964,-122.12,13.4022667742518,0,1.791759469228055,7.824445930877619,8.881975184248867,7.307202314764738,6.918695219020472,7.581209826196346,9.02713842775492
16522,1.5,1.5,0,0,5,7,1916,47.6624,-122.325,13.47302165746721,0,1.0986122886681098,7.403061091090091,8.314097335405807,7.340186835320115,4.61512051684126,7.53955882930103,8.314097335405807
11759,1.0,1.0,0,0,5,6,1944,47.4882,-122.325,12.235636302128867,0,1.0986122886681098,6.698268054115413,8.876125585396185,6.698268054115413,0.0,6.994849985833071,8.876125585396185
16598,2.5,1.0,0,0,3,9,1977,47.6298,-122.057,13.36248360599232,0,1.6094379124341005,8.083637203141548,9.545311482471128,7.528869256642251,7.2305631534092925,8.055475141757274,9.45469731968959
3870,1.0,1.0,0,0,3,6,1954,47.4191,-122.33,11.695255355062796,0,1.3862943611198906,7.13966033596492,8.922791623969637,7.13966033596492,0.0,7.13966033596492,8.922791623969637
10174,1.0,1.0,0,0,4,7,1958,47.285,-122.206,12.367345048436391,0,1.3862943611198906,7.5310163320779155,8.850660919017152,7.5310163320779155,0.0,6.898714534329988,8.987321812850125
21102,2.5,2.0,0,0,3,10,2008,47.3011,-122.385,12.80216086806413,0,1.6094379124341005,8.230577217146454,8.882530508433623,8.112827478751374,6.035481432524756,8.15908865466791,9.145908511816794
2907,3.5,1.0,0,2,5,7,1940,47.7288,-122.284,13.541075028051122,0,1.3862943611198906,7.762596048540069,9.281730368062856,7.201170883281678,6.918695219020472,7.855932199718614,9.30810208975868
10292,2.25,2.0,0,0,4,8,1984,47.7234,-122.107,13.296318365198625,0,1.6094379124341005,7.62608275807238,9.032767522204432,7.62608275807238,0.0,7.606387389772652,8.991935575009146
18402,3.5,2.0,0,0,3,9,1938,47.5018,-122.38,13.623139877437296,1,1.6094379124341005,8.24564690087386,9.189423123720797,8.24564690087386,0.0,7.576097340623111,9.189423123720797
11730,2.75,1.5,0,0,3,7,1911,47.6806,-122.388,13.361381852676738,0,1.791759469228055,7.8713112033234065,8.612685172875459,7.444833273892193,6.814542897259958,7.490529402060711,8.612685172875459
5993,2.75,1.0,0,0,5,7,1954,47.4403,-122.343,13.159661088928445,0,1.3862943611198906,7.611347717403621,9.282195809076612,7.147559271189454,6.621405651764134,7.611347717403621,9.311994025702685
19177,3.0,1.5,0,0,5,7,1916,47.678,-122.311,13.507627138738266,0,1.6094379124341005,7.771067086065406,8.208764045819667,7.409136443920128,6.580639137284949,7.669028288589683,8.338783971442199
21490,1.75,1.0,0,0,3,10,2010,47.4593,-122.134,13.178745601197818,0,1.3862943611198906,7.75833346749091,8.952217101765946,7.75833346749091,0.0,8.019941687677365,8.663542087751374
20582,2.5,3.0,0,0,3,7,2007,47.7185,-122.317,12.748399843328054,0,1.3862943611198906,7.117205503164344,7.030857476116121,7.117205503164344,0.0,7.117205503164344,7.0925737159746784
4415,3.25,2.0,0,0,3,10,1997,47.567,-122.033,13.722299273936336,0,1.6094379124341005,8.168202930236053,9.677778212399186,8.168202930236053,0.0,8.199738960630786,9.62185381861855
18951,1.75,1.0,0,0,3,8,1954,47.5235,-122.383,13.2339065410444,0,1.6094379124341005,7.719129840906732,9.042986242304014,7.280008252884188,6.68586094706836,7.576097340623111,8.881697406469304
18491,1.0,1.5,0,0,4,7,1927,47.6652,-122.288,13.339087971220277,0,1.3862943611198906,7.201170883281678,8.294299608857235,7.201170883281678,0.0,7.32052696227274,8.294299608857235
17785,1.5,1.0,0,0,4,7,1952,47.6736,-122.176,13.07107218827772,0,1.3862943611198906,7.467942332285852,9.444067716830038,7.467942332285852,0.0,7.462214939768189,9.40894529884324
10009,1.0,1.0,0,0,4,6,1927,47.305,-122.218,11.982935344196433,0,1.3862943611198906,6.966967138613983,8.987321812850125,6.966967138613983,0.0,6.966967138613983,8.454892165218858
11300,1.0,1.0,0,0,4,5,1942,47.4693,-122.161,12.345838935721968,0,1.0986122886681098,6.68586094706836,9.796236361789152,6.68586094706836,0.0,7.313886831633462,9.096723645189217
18067,2.0,1.0,0,0,3,7,1904,47.5929,-122.303,12.983103608918752,0,1.6094379124341005,7.53955882930103,8.253488028345904,6.878326468291325,6.814542897259958,7.421177528595393,7.507141079727608
3949,3.25,2.0,0,0,3,10,1992,47.414,-122.087,13.813509557297108,0,1.6094379124341005,8.235095497258357,13.798363381834788,8.235095497258357,0.0,7.736743682453495,10.522503683752998
21540,3.5,2.0,0,3,3,10,2014,47.5382,-122.111,14.447622938846346,0,1.791759469228055,8.39185670010494,9.472781556562168,7.979681302387741,7.307202314764738,8.66406026722579,9.47039427731049
15119,2.5,1.0,0,0,4,8,1994,47.736,-122.159,13.18935077260068,0,1.3862943611198906,7.664346632098617,8.160803920954665,7.099201743553092,6.825460036255307,7.616283561580385,8.219056661060598
2072,1.0,1.0,0,0,4,6,1969,47.3609,-122.029,12.323860125621126,0,1.3862943611198906,7.090909822079984,9.204020443231364,7.090909822079984,0.0,7.090909822079984,9.229162126216773
12122,1.0,1.0,0,0,3,6,1921,47.496,-122.349,12.433212202169727,0,1.3862943611198906,6.734591659972948,8.410943391573527,6.734591659972948,0.0,7.13966033596492,8.913953858894255
5822,1.0,1.0,0,0,4,6,1952,47.4997,-122.317,12.240478903153711,0,1.0986122886681098,7.030857476116121,9.007121989469242,7.030857476116121,0.0,6.966967138613983,8.71948076085107
20413,2.25,3.0,0,0,3,8,2014,47.6748,-122.377,13.18053982842409,0,1.3862943611198906,7.123672785204607,7.131698510466912,7.123672785204607,0.0,7.293697720601438,7.131698510466912
19823,3.5,2.0,0,0,3,11,2007,47.6364,-122.209,14.657078174676885,0,1.6094379124341005,8.527341522468053,9.161255164285691,8.191740021277457,7.273092595999522,7.796057974316123,9.13227071655426
15857,2.75,2.0,0,0,4,8,2002,47.3157,-122.251,12.921472880009723,0,1.6094379124341005,8.080546965824498,9.44557058442554,8.080546965824498,0.0,7.844240718141811,9.399472020698688
3513,1.75,1.0,0,0,3,8,1999,47.4489,-122.456,12.732282325539853,0,1.3862943611198906,7.664346632098617,8.610683534503575,7.223295679562314,6.634633357861686,7.467942332285852,8.881975184248867
11007,3.25,3.0,0,0,3,8,2014,47.6945,-122.377,13.304603264196713,0,1.3862943611198906,7.5126175446745105,7.498315870766981,7.5126175446745105,0.0,7.5126175446745105,7.498315870766981
17948,1.0,1.0,0,0,3,7,1917,47.6539,-122.329,13.304603264196713,0,1.0986122886681098,7.048386408721883,8.236420527265391,7.048386408721883,0.0,7.714677473800927,8.230577217146454
15791,2.5,2.0,0,0,3,8,2008,47.6858,-122.102,12.899222326086994,0,1.0986122886681098,7.201170883281678,7.123672785204607,7.048386408721883,5.25227342804663,7.155396301896734,7.180069874302796
20865,3.5,2.0,0,0,3,9,2014,47.579,-122.389,13.815461556763736,0,1.6094379124341005,8.105005537547246,8.452121194672523,7.736743682453495,6.928537818164665,7.523481312573497,8.46611040118692
7964,2.5,2.0,0,0,3,9,1989,47.5738,-121.992,13.3374763699232,0,1.6094379124341005,7.893945138235959,9.12543586488574,7.893945138235959,0.0,7.941295570906532,9.04852707581358
5086,1.75,1.0,0,0,3,7,1960,47.4425,-122.333,12.388398368982116,0,1.3862943611198906,7.359467638255621,9.076923258535832,7.359467638255621,0.0,7.544861068658458,9.085457189829492
7482,2.5,1.0,0,0,3,7,1969,47.674,-122.154,13.428377879293798,0,1.6094379124341005,8.033009498596668,9.042158378735948,7.340186835320115,7.340186835320115,7.346655163176539,9.002824076547672
19171,1.0,1.0,0,0,3,7,1969,47.6736,-122.167,12.899222326086994,0,1.3862943611198906,6.966967138613983,9.448648359810164,6.966967138613983,0.0,7.560601162768557,9.23024103368252
16097,2.5,2.0,0,0,3,10,1990,47.3746,-122.026,13.017005083966255,0,1.3862943611198906,7.804251383528112,9.89065557372075,7.804251383528112,0.0,7.8826922062890254,9.883182799195763
766,2.25,1.0,0,0,4,8,1961,47.6051,-122.195,13.621927022483105,0,1.6094379124341005,7.820439515262181,9.196748418456716,7.1631723908466425,7.090909822079984,7.766840537085513,9.196748418456716
15877,1.0,1.0,0,0,4,7,1964,47.4991,-122.164,12.551437369385376,0,1.6094379124341005,7.409136443920128,9.18512512283512,7.409136443920128,0.0,7.409136443920128,9.221577003902173
3782,2.75,2.0,0,0,3,8,1966,47.5293,-122.287,12.926350926565435,0,1.6094379124341005,7.824445930877619,8.567506005289827,7.824445930877619,0.0,7.415175109613295,8.694669696546992
18356,2.5,2.0,0,0,3,7,2003,47.3767,-122.124,12.611374406964662,0,1.6094379124341005,7.550135342488429,8.307705966549513,7.550135342488429,0.0,7.83241092718792,8.315321775377567
9336,2.75,2.0,0,0,4,8,1993,47.5702,-121.995,13.25602151199675,0,1.6094379124341005,7.687538766201629,8.66561319653451,7.687538766201629,0.0,7.630946580890459,8.709795057617749
20419,2.5,3.0,0,0,3,9,2011,47.653,-122.352,13.34550852871726,0,1.3862943611198906,7.456454555176209,7.171656822768514,7.456454555176209,0.0,7.193685818395112,7.123672785204607
10702,1.5,1.0,0,0,4,7,1953,47.7566,-122.337,12.93663843566048,0,1.3862943611198906,7.244941546337007,8.929435283803425,7.244941546337007,0.0,7.456454555176209,8.93102321585603
19042,2.0,1.0,0,0,4,7,1942,47.6388,-122.397,13.444448325847754,0,1.3862943611198906,7.473637108496206,8.768574284141687,6.888572459565364,6.660575149839686,7.473637108496206,8.700347734514084
10465,3.5,2.0,1,4,3,12,1993,47.6997,-122.24,14.953343880298434,0,1.3862943611198906,8.409830673087738,10.943940927030706,8.409830673087738,0.0,7.905072849498666,10.846050137149112
2860,3.25,2.0,0,0,3,9,2002,47.6617,-122.026,13.74186509422166,0,1.6094379124341005,8.301769763117166,10.959540226785442,8.301769763117166,0.0,8.152198015861787,10.959540226785442
1221,2.5,1.0,0,0,3,7,1972,47.7419,-122.181,12.706850963741102,0,1.6094379124341005,7.687538766201629,8.88336291691676,7.0825485693553,6.898714534329988,7.635786861395585,8.88336291691676
16637,2.0,2.0,0,0,3,7,1990,47.1955,-121.987,12.312686874960354,0,1.3862943611198906,7.280008252884188,9.109967397829395,7.280008252884188,0.0,7.280008252884188,9.109967397829395
4864,1.0,1.0,0,0,3,7,1947,47.7149,-122.318,12.07254696717504,0,1.0986122886681098,7.057036981697891,8.841014310483892,7.057036981697891,0.0,7.02197642307216,8.846353043314327
14035,2.25,1.0,0,0,3,8,1967,47.6384,-122.116,13.21767537538882,0,1.6094379124341005,7.409136443920128,8.881975184248867,7.409136443920128,0.0,7.687538766201629,8.981052985901483
13280,3.25,2.0,0,2,4,11,1933,47.6448,-122.409,14.508158113732536,0,1.6094379124341005,8.271548374755515,8.922791623969637,7.844240718141811,7.215975002651466,8.029758520440822,8.922791623969637
14819,2.5,2.0,0,0,3,8,2004,47.3438,-122.04,12.830675960927596,0,1.6094379124341005,7.867488568699128,8.512984346642183,7.867488568699128,0.0,7.81237820598861,8.522180732927277
20376,2.75,2.0,0,0,3,9,2011,47.4827,-122.135,13.304686600863562,0,1.791759469228055,8.125926802707886,9.009447429596792,8.125926802707886,0.0,7.951911381854188,9.009447429596792
15811,2.0,1.5,0,0,3,6,1947,47.5192,-122.266,12.994532278619134,0,1.791759469228055,7.266128779556451,8.630700432209832,7.266128779556451,0.0,7.528869256642251,8.696343057044556
14250,1.0,1.0,0,0,4,5,1923,47.2039,-122.003,12.128116509451258,0,1.0986122886681098,6.710523109452428,9.682279626689674,6.710523109452428,0.0,7.53955882930103,9.55016412883091
4924,2.0,1.0,0,0,4,7,1951,47.5777,-122.224,13.632189702037216,1,1.3862943611198906,7.534228326274089,9.161990111035136,7.534228326274089,0.0,7.58629630715272,9.384713758920965
4532,3.0,1.0,0,2,3,7,1960,47.512,-122.249,12.94323910384853,0,1.6094379124341005,7.766840537085513,8.740496729931813,7.2868764117507,6.803505257608338,7.824445930877619,8.740496729931813
18346,1.75,1.0,0,0,4,8,1950,47.5658,-122.4,13.34550852871726,0,1.3862943611198906,7.714677473800927,8.707978826622321,7.131698510466912,6.898714534329988,7.450660796211539,8.707978826622321
1672,2.25,1.0,0,0,4,7,1979,47.4654,-122.174,12.733758336210744,0,1.3862943611198906,7.645397699428633,9.222367752188902,7.1631723908466425,6.68586094706836,7.507141079727608,8.9851948179913
17792,2.5,2.0,0,0,3,8,2003,47.3251,-122.186,12.863595239117188,0,1.6094379124341005,7.941295570906532,9.38412559774785,7.941295570906532,0.0,7.479299637782834,8.352554369474591
14307,3.25,2.0,0,0,4,11,1988,47.6671,-122.051,14.340239678615058,0,1.3862943611198906,8.57376254290413,12.321377056376894,8.420902531097951,6.621405651764134,8.229777750081887,11.34966508419479
16670,2.75,2.0,0,0,3,11,1996,47.5895,-121.994,13.560619598657231,0,1.6094379124341005,8.010027528481734,9.67990640549087,8.010027528481734,0.0,8.11102783819368,9.42011495555144
4055,1.0,1.0,0,2,3,8,1941,47.6473,-122.406,13.463129240348396,0,1.0986122886681098,7.223295679562314,8.686598356276965,7.030857476116121,5.484796933490655,7.808323050391055,8.81877816903701
6952,4.25,2.0,0,3,3,12,1998,47.5513,-122.109,14.21294416641796,0,1.6094379124341005,8.552753366814787,9.478686708121222,8.361941906144946,6.803505257608338,8.523374050491318,9.620461291620542
14844,2.5,2.0,0,0,3,7,1991,47.1956,-121.986,12.301387370778713,0,1.3862943611198906,7.266128779556451,9.109967397829395,7.266128779556451,0.0,7.365812837209472,9.06242024189956
10000,2.5,1.0,0,0,3,8,1921,47.7581,-122.359,13.03549962588116,1,1.6094379124341005,7.555381944240273,9.239996256883693,7.555381944240273,0.0,7.555381944240273,8.955577146281511
20471,3.5,2.0,0,0,3,12,2008,47.5016,-121.905,14.403297778421797,0,1.6094379124341005,8.759511722116487,12.233707267626814,8.759511722116487,0.0,7.307202314764738,10.42171570981886
10467,2.5,2.0,0,0,3,8,1990,47.3124,-122.188,12.791080452981856,0,1.6094379124341005,7.878912912297133,8.97259066827261,7.878912912297133,0.0,7.67368812926773,8.946895523888447
20598,2.5,2.0,0,0,3,9,2013,47.2953,-122.265,13.023649611968253,0,1.6094379124341005,7.8252452914317745,9.02485381183907,7.8252452914317745,0.0,7.862497197230545,8.851377097519439
11953,2.5,1.0,0,0,3,10,1980,47.6418,-122.157,13.753636218075409,0,1.6094379124341005,8.058643712215618,10.595659257474392,8.058643712215618,0.0,8.268988209506656,10.503559553816311
14488,1.0,1.5,0,0,5,6,1941,47.7477,-122.232,12.516955975152015,0,1.0986122886681098,7.155396301896734,8.653296274408579,7.155396301896734,0.0,7.816416983691801,9.187685681411375
12016,2.5,2.0,0,0,3,10,1993,47.554,-122.095,13.732130035981154,0,1.6094379124341005,8.152198015861787,9.21492982430999,8.152198015861787,0.0,8.382747094863314,9.422220731011684
17581,1.0,1.0,0,0,3,5,1943,47.4852,-122.251,12.301387370778713,0,1.0986122886681098,6.364750756851911,8.922791623969637,6.364750756851911,0.0,7.438971592395862,9.328212292571072
12811,1.75,1.0,0,0,3,7,1963,47.6353,-122.232,13.576619919522388,0,1.6094379124341005,7.365812837209472,9.146654820290047,6.985641817639208,6.2166061010848646,7.606387389772652,9.146654820290047
10237,2.5,2.0,0,0,3,10,1998,47.6239,-122.144,13.507627138738266,0,1.3862943611198906,7.840312983320164,8.81922185757494,7.840312983320164,0.0,7.962415680121064,8.79966169681513
17441,2.5,2.0,0,0,3,8,2005,47.5499,-121.998,13.201176406255746,0,1.3862943611198906,7.490529402060711,8.303752415563412,7.490529402060711,0.0,7.438971592395862,8.121480374750751
20323,2.5,2.0,0,0,3,8,2008,47.6597,-122.355,13.418015107599418,0,1.3862943611198906,7.484930283289661,7.4073177104694174,6.985641817639208,6.55250788703459,7.601402334583733,7.462789157412448
13305,1.0,1.0,0,0,3,7,1962,47.509,-122.324,12.506180941677355,0,1.0986122886681098,7.630946580890459,9.035867930125628,7.13966033596492,6.68586094706836,7.43307534889858,9.510148624225804
20210,2.5,2.0,0,0,3,9,2005,47.7349,-122.238,13.25339339419516,0,1.6094379124341005,7.969357742016346,8.665957964681349,7.969357742016346,0.0,7.969357742016346,8.74623928838306
9487,2.5,1.0,0,0,3,10,1969,47.5692,-122.192,14.680508416503422,0,1.6094379124341005,8.0774471493312,9.9160088330898,8.0774471493312,0.0,8.343077871169383,10.004011390302429
16273,1.0,1.0,0,0,4,7,1969,47.4969,-122.3,12.128116509451258,0,1.0986122886681098,7.237778191923443,9.33617975681533,7.237778191923443,0.0,7.090909822079984,9.232590980911002
12879,1.75,1.0,0,0,4,8,1926,47.6726,-122.294,13.64115836129498,0,1.3862943611198906,7.611347717403621,8.476579508530941,6.994849985833071,6.836259277277067,7.427144133408616,8.476579508530941
19789,2.5,2.0,0,0,3,8,2014,47.5168,-122.378,13.21767537538882,0,1.791759469228055,7.930565854233965,9.134862230800223,7.930565854233965,0.0,7.048386408721883,9.0432226489245
19295,1.5,1.0,0,0,3,8,1951,47.5827,-122.195,13.384729180332174,0,1.3862943611198906,7.186144304522325,9.00146947994869,7.186144304522325,0.0,7.65491704784832,9.00146947994869
4317,1.0,1.0,0,0,3,7,1960,47.36,-122.178,12.429220196836384,0,1.3862943611198906,6.966967138613983,10.864235264358811,6.966967138613983,0.0,7.550135342488429,8.69483715865908
9980,1.0,1.0,0,0,3,7,1918,47.6102,-122.299,13.116347317149176,0,1.0986122886681098,6.647688373563329,8.109525659752872,6.647688373563329,0.0,6.8679744089702925,8.476579508530941
19681,3.25,2.0,0,0,3,10,2014,47.6235,-122.192,14.430696737594902,0,1.6094379124341005,8.333510708982942,9.243388226022384,8.333510708982942,0.0,7.518064181233078,9.24319470884713
7385,2.5,2.0,0,0,3,10,1990,47.6361,-122.399,13.017005083966255,0,1.3862943611198906,7.596392304064196,8.154500175151941,7.327123292259293,6.154858094016418,7.444833273892193,8.725507328484445
5519,1.0,1.0,0,0,3,7,1953,47.724,-122.323,12.560247968016562,0,1.3862943611198906,7.057036981697891,8.971575439759016,7.057036981697891,0.0,7.378383712996714,8.971575439759016
858,1.0,1.5,0,3,5,8,1988,47.5081,-122.093,12.959846800844964,0,1.3862943611198906,7.327123292259293,12.271134467222122,7.327123292259293,0.0,7.878912912297133,12.271134467222122
17959,1.0,1.0,0,0,3,7,1971,47.3027,-122.376,12.128116509451258,0,1.3862943611198906,6.918695219020472,8.764209507142004,6.918695219020472,0.0,7.507141079727608,8.77971129020447
4439,2.5,1.0,0,4,3,10,1983,47.7588,-122.376,14.038654909278163,0,1.3862943611198906,8.208219383496834,9.825850282808975,7.836369760545124,7.039660349862076,7.979681302387741,9.90353755128617
13513,2.5,2.0,0,2,4,9,1981,47.6512,-122.203,13.652992804936396,0,1.3862943611198906,7.75833346749091,7.560080465021827,7.75833346749091,0.0,7.789868559054706,7.681099001536359
9033,1.75,1.0,0,0,3,9,1954,47.6157,-122.29,13.554147092530322,1,1.3862943611198906,7.450660796211539,8.517393171418904,7.450660796211539,0.0,7.659642954564682,8.340217320947035
7875,2.5,3.0,0,0,3,8,2004,47.7173,-122.299,12.77959697400896,0,1.3862943611198906,7.307202314764738,7.444248649496705,7.307202314764738,0.0,7.21890970761906,7.444248649496705
13208,2.0,1.0,0,0,3,9,1990,47.7718,-122.208,13.219491903015438,0,1.0986122886681098,7.72356247227797,9.170039075202656,7.72356247227797,0.0,7.72356247227797,9.282474969735382
595,1.75,1.0,0,0,3,7,1997,47.492,-122.317,12.390479526523466,0,1.3862943611198906,7.2868764117507,9.267193183568963,6.898714534329988,6.154858094016418,7.107425474110705,9.393744675721376
16270,3.0,2.0,0,0,3,9,2007,47.3689,-122.057,13.026845376006593,0,1.6094379124341005,7.941295570906532,8.699681400989514,7.941295570906532,0.0,7.934155233536322,8.699681400989514
8804,3.0,2.0,0,0,3,9,1909,47.6155,-122.29,13.815511557963774,1,1.3862943611198906,7.965892735084528,8.229777750081887,7.7057128238944275,6.493753839851686,7.555381944240273,8.294299608857235
7799,1.0,1.5,0,0,5,8,1906,47.6838,-122.332,13.68198030819624,0,1.6094379124341005,7.421177528595393,8.434028950155469,7.421177528595393,0.0,7.507141079727608,8.434028950155469
9186,2.5,2.0,0,0,3,10,1988,47.5601,-122.037,13.541075028051122,0,1.6094379124341005,8.003363058629947,9.45634070543332,8.003363058629947,0.0,8.086717920303906,9.410256237171089
12613,2.5,1.0,1,4,3,10,1968,47.6092,-122.073,14.508658238524095,0,1.3862943611198906,8.157943507105037,9.955368174413117,7.736743682453495,7.090909822079984,7.484930283289661,9.632006859422356
10970,2.5,2.0,0,0,5,9,1943,47.6503,-122.41,13.673948145715556,0,1.6094379124341005,7.611347717403621,8.37816098272068,7.456454555176209,5.673323267171493,7.390798521735676,8.665785595466064
9746,2.5,2.0,0,0,3,7,1989,47.2877,-122.349,12.644169499451689,0,1.6094379124341005,7.479299637782834,8.80492526261806,7.479299637782834,0.0,7.484930283289661,8.80492526261806
17361,2.5,2.0,0,0,3,8,1978,47.6345,-122.108,12.961022577169068,0,1.3862943611198906,7.58629630715272,7.920446505142607,7.58629630715272,0.0,7.523481312573497,7.929846429742503
1951,1.75,1.0,0,0,4,7,1978,47.6108,-122.044,12.757082940769225,0,1.3862943611198906,7.123672785204607,8.993551586299981,7.123672785204607,0.0,7.223295679562314,9.19593714166544
9120,1.0,1.0,0,0,3,7,1960,47.3762,-122.219,11.884495917930655,0,1.3862943611198906,6.918695219020472,9.382695764458289,6.918695219020472,0.0,7.048386408721883,9.152287440527566
1096,1.0,1.0,0,0,4,6,1973,47.3006,-122.066,12.392556361841775,0,1.3862943611198906,6.918695219020472,9.17076759685636,6.918695219020472,0.0,7.090909822079984,9.17076759685636
16550,1.0,1.0,0,0,4,7,1954,47.2979,-122.223,12.004574385508691,0,1.3862943611198906,6.846943139585379,8.881975184248867,6.846943139585379,0.0,6.994849985833071,8.962007209588313
7910,2.5,2.0,0,0,3,10,2006,47.3538,-122.004,13.331003865890963,0,1.6094379124341005,8.14351740579748,8.84159284680318,8.14351740579748,0.0,8.071218539969863,8.84159284680318
6944,2.5,2.0,0,0,3,8,1951,47.7195,-122.371,13.120363378739665,1,1.3862943611198906,7.645397699428633,9.04852707581358,7.645397699428633,0.0,7.403061091090091,8.999742789830492
9965,2.25,2.0,0,0,3,9,1986,47.4013,-122.03,13.091906231773164,0,1.3862943611198906,7.972810784121404,10.47090142763031,7.972810784121404,0.0,7.828436359157585,10.55810178337929
7830,2.5,1.0,0,0,5,8,1946,47.704,-122.3,13.398480330934175,0,1.6094379124341005,8.068089626278244,9.339261152043022,7.701200180857446,6.888572459565364,7.00397413672268,9.04793908261736
2513,2.75,2.0,0,0,4,9,1990,47.553,-121.946,13.437175577097312,0,1.3862943611198906,8.055475141757274,12.30128736623297,8.006700845440367,5.017279836814924,8.064950891749143,12.29333232502352
6732,2.5,1.0,0,0,5,7,1960,47.615,-122.117,13.453106376097134,0,1.3862943611198906,7.421177528595393,8.990192329641772,7.065613363597717,6.2166061010848646,7.581209826196346,9.101083386039234
5559,2.0,1.0,0,0,3,9,2007,47.5545,-122.003,13.199233673682526,0,1.0986122886681098,7.421177528595393,8.162801353492073,7.421177528595393,0.0,7.754052639035757,8.266164436612492
21458,3.0,1.0,0,0,3,7,2008,47.6931,-122.33,13.131523296954867,0,1.791759469228055,7.766840537085513,8.517393171418904,7.237778191923443,6.878326468291325,7.687538766201629,8.51919119407891
7860,3.25,1.5,0,0,4,7,1916,47.6702,-122.3,13.62507739083402,0,1.6094379124341005,8.080546965824498,8.517393171418904,7.467942332285852,7.300472814267799,7.456454555176209,8.294299608857235
18687,2.5,1.5,0,0,4,8,1973,47.4193,-121.958,12.83468397161566,0,1.6094379124341005,7.621195162809845,11.602190134721198,7.621195162809845,0.0,7.771067086065406,11.803578120866842
11027,3.0,2.0,0,0,3,8,2000,47.6063,-122.305,12.919024904363686,0,1.3862943611198906,7.313886831633462,7.295735072749282,7.02197642307216,5.942799375126701,7.450660796211539,7.589335823170617
4700,2.0,1.5,0,0,3,7,1909,47.6136,-122.297,13.415034483903348,0,1.6094379124341005,7.719129840906732,8.343077871169383,7.409136443920128,6.398594934535208,7.090909822079984,8.119993827725105
17112,3.25,1.0,0,0,5,7,1977,47.7645,-122.197,13.15192412139156,0,1.791759469228055,7.916078096302786,9.172638504792172,7.237778191923443,7.208600337960199,7.67368812926773,9.259225769705994
2233,3.5,2.0,0,0,3,9,2001,47.6039,-122.059,13.68198030819624,0,1.791759469228055,8.253488028345904,9.021598247379304,8.253488028345904,0.0,8.18060094759445,9.021598247379304
11242,1.75,1.0,0,0,4,7,1956,47.2868,-122.21,12.505995740029274,0,1.3862943611198906,7.473637108496206,9.459073694289389,7.2868764117507,5.707110264748875,7.280008252884188,9.287394001418471
10296,1.0,1.0,0,0,4,6,1944,47.4955,-122.239,12.01974909141692,0,1.0986122886681098,6.769641976852503,9.04640868029382,6.769641976852503,0.0,7.208600337960199,8.832149906002899
20326,4.25,2.0,0,2,3,11,2014,47.6547,-122.202,14.669926311652166,0,1.9459101490553128,8.621733370690162,9.354267540782825,8.359603270841466,7.155396301896734,8.15507488781144,9.354267540782825
7956,2.5,2.0,0,0,3,8,1983,47.4388,-122.142,12.994532278619134,0,1.6094379124341005,7.787796878181171,8.925055424124123,7.787796878181171,0.0,7.791935956938058,8.999125391527247
1176,2.5,2.0,0,0,3,9,1990,47.7441,-122.173,13.244582780038517,0,1.3862943611198906,7.824445930877619,8.9085593751449,7.824445930877619,0.0,7.934155233536322,8.941545475242885
15098,2.25,2.0,0,0,3,8,1986,47.7685,-122.257,13.34550852871726,0,1.6094379124341005,8.080546965824498,9.20391980417326,8.080546965824498,0.0,7.944846711001996,9.182249491809657
16008,2.0,1.0,0,0,5,7,1947,47.3413,-122.29,12.278397958261774,0,1.3862943611198906,7.473637108496206,9.135940049399933,7.00397413672268,6.493753839851686,7.456454555176209,8.922791623969637
15805,2.25,2.0,0,0,3,7,1985,47.5674,-122.019,13.056225711649638,0,1.3862943611198906,7.293697720601438,8.630164670075398,7.293697720601438,0.0,7.384610383176974,8.559869465696673
17567,2.25,2.0,0,0,4,7,1992,47.3495,-122.037,12.663500657121004,0,1.3862943611198906,7.550135342488429,8.919988070968524,7.550135342488429,0.0,7.327123292259293,8.788745881938135
15074,1.75,1.0,0,0,3,7,1975,47.6695,-122.333,13.539758373899955,0,1.6094379124341005,7.650168700845001,8.46611040118692,7.201170883281678,6.634633357861686,7.438971592395862,8.325063693631197
9215,2.25,1.0,0,4,4,9,1973,47.5603,-122.158,13.910821646859096,0,1.6094379124341005,8.105005537547246,9.052633375946147,7.415175109613295,7.409136443920128,8.146419323098003,9.166074955678168
11490,1.5,1.0,0,0,4,7,1975,47.7392,-122.194,12.82369045961856,0,1.3862943611198906,7.090909822079984,9.054972284742483,7.090909822079984,0.0,7.346655163176539,8.962007209588313
21057,3.5,2.0,0,0,3,9,2014,47.7049,-122.126,13.80545113116036,0,1.6094379124341005,8.25088114470065,8.875007486048396,8.25088114470065,0.0,8.200013648175434,8.708804795117285
7478,1.0,1.0,0,0,4,6,1969,47.3631,-122.028,12.47096064577272,0,1.3862943611198906,7.390798521735676,9.532713684217894,7.390798521735676,0.0,7.13966033596492,9.246768728589734
4155,2.5,2.0,0,0,3,8,1986,47.4381,-122.134,12.936036208848488,0,1.3862943611198906,7.816416983691801,9.029178142902074,7.816416983691801,0.0,7.741099090035366,9.024492605405667
